id,scenario,y,sz_asr,sz_gold,true_delta,conf_proxy,wer
10776,lists,8,1.0,1.0,0.0,0.007653591131641546,0.14285714285714285
10786,lists,8,2.0,2.0,0.0,0.4321754462334032,0.3333333333333333
10790,lists,8,1.0,1.0,0.0,0.0002453725647301175,0.0
10792,lists,8,1.0,1.0,0.0,0.002724436491747473,0.0
10804,lists,8,2.0,1.0,1.0,0.3625732730122938,0.5
10805,lists,8,1.0,1.0,0.0,0.050990317747560354,0.125
10808,lists,8,1.0,1.0,0.0,0.0004123656135319731,0.25
10812,lists,8,1.0,1.0,0.0,0.015160507533204859,0.16666666666666666
10815,lists,8,1.0,1.0,0.0,0.0243499522389794,0.0
10816,lists,8,1.0,2.0,-1.0,0.0929333566961913,0.6666666666666666
10824,lists,8,1.0,1.0,0.0,0.00048573575403654257,0.25
10825,lists,8,1.0,1.0,0.0,0.00024198922641771592,0.0
10827,lists,8,1.0,1.0,0.0,8.03472930643867e-05,0.0
10828,lists,8,4.0,2.0,2.0,0.4937862564256078,1.0
10832,calendar,2,3.0,2.0,1.0,0.7223829499679282,0.14285714285714285
10843,lists,8,1.0,1.0,0.0,0.0003473035615614295,0.0
10846,lists,8,1.0,1.0,0.0,0.23080234685604062,0.0
10848,lists,8,1.0,1.0,0.0,0.00033873506596449054,0.0
10851,lists,8,1.0,1.0,0.0,0.00030537008014797085,0.0
10853,lists,8,3.0,4.0,-1.0,0.350751045269754,0.0
10855,lists,8,1.0,1.0,0.0,0.005342099246001375,0.0
10858,lists,8,2.0,1.0,1.0,0.4822947538408655,1.0
10868,lists,8,5.0,1.0,4.0,0.7439433522460466,0.14285714285714285
10887,lists,8,1.0,1.0,0.0,0.0004607101035667416,0.0
10893,lists,8,1.0,1.0,0.0,0.0006126945373017278,0.0
10895,lists,8,1.0,1.0,0.0,8.632349430859332e-05,0.0
10898,lists,8,3.0,2.0,1.0,0.41140870050583755,0.2222222222222222
10909,lists,8,3.0,1.0,2.0,0.5659034650276296,0.5
10915,lists,8,1.0,1.0,0.0,0.00029626275403871194,0.0
10927,lists,8,1.0,1.0,0.0,0.1008140842100832,0.0
10931,lists,8,1.0,1.0,0.0,0.09131634902819175,0.0
10936,lists,8,2.0,1.0,1.0,0.16490964764086635,0.14285714285714285
10938,lists,8,1.0,1.0,0.0,0.028294042137205766,0.0
10940,lists,8,1.0,1.0,0.0,0.0005833437169756595,0.0
10954,lists,8,1.0,1.0,0.0,0.026684157335752134,0.125
10956,lists,8,4.0,2.0,2.0,0.5538251901081396,0.2857142857142857
10957,lists,8,1.0,1.0,0.0,0.01626196952961334,0.0
10960,lists,8,2.0,1.0,1.0,0.10235718414712758,0.0
10970,lists,8,1.0,2.0,-1.0,0.4068308838546293,0.25
10979,lists,8,1.0,1.0,0.0,0.07206695176468425,3.6666666666666665
10981,lists,8,1.0,1.0,0.0,0.007168808735291354,0.0
10982,lists,8,1.0,1.0,0.0,0.008487109157914174,0.0
10985,lists,8,1.0,1.0,0.0,0.12048393651048517,0.2857142857142857
10990,lists,8,3.0,3.0,0.0,0.5773881004814907,0.2857142857142857
10996,lists,8,2.0,2.0,0.0,0.35064604856036985,0.0
10999,lists,8,1.0,1.0,0.0,0.001157503896415113,0.3333333333333333
11023,lists,8,1.0,1.0,0.0,0.0006144536366314846,0.0
11024,lists,8,1.0,1.0,0.0,0.06672433662774968,0.75
11026,lists,8,1.0,1.0,0.0,0.0001417997068212662,0.0
11029,lists,8,2.0,1.0,1.0,0.5919338880906024,0.6666666666666666
11053,lists,8,3.0,1.0,2.0,0.4196667896104075,0.5
11067,lists,8,1.0,1.0,0.0,0.003560214811420548,0.0
11075,lists,8,1.0,1.0,0.0,0.0009789184881200397,0.0
11081,lists,8,1.0,1.0,0.0,0.0006074522228807222,0.0
11085,lists,8,1.0,1.0,0.0,0.018875778791977438,0.0
11098,lists,8,1.0,2.0,-1.0,0.042994438798173995,0.375
11107,lists,8,1.0,1.0,0.0,0.009307780716345415,0.8
11124,lists,8,1.0,1.0,0.0,0.06439736137603125,0.5
11125,lists,8,2.0,2.0,0.0,0.3654350162418659,0.0
11133,lists,8,2.0,2.0,0.0,0.17873823182288617,0.0
11140,lists,8,4.0,1.0,3.0,0.7737568824119726,1.0
11141,lists,8,1.0,1.0,0.0,0.003727477383054123,0.46153846153846156
11146,lists,8,2.0,2.0,0.0,0.20122028480962706,0.0
11154,lists,8,1.0,1.0,0.0,0.05831942122606237,0.6
11157,lists,8,1.0,1.0,0.0,0.00020496433293903937,0.25
11162,lists,8,1.0,1.0,0.0,0.0010836824604114614,0.14285714285714285
11164,lists,8,1.0,1.0,0.0,0.0013750220087150877,0.0
11166,lists,8,5.0,6.0,-1.0,0.7089421471881503,0.0
11168,lists,8,1.0,1.0,0.0,9.279119688354598e-05,0.0
11172,lists,8,1.0,1.0,0.0,0.004656653121992815,0.0
11174,lists,8,1.0,1.0,0.0,0.020864976651939204,0.42857142857142855
11177,lists,8,1.0,1.0,0.0,0.01338963375788349,0.625
11180,calendar,2,1.0,1.0,0.0,0.006937512749043306,0.0
11186,lists,8,1.0,1.0,0.0,0.0006457565516864161,0.2
11189,lists,8,1.0,1.0,0.0,0.004853100065133287,0.0
11204,lists,8,3.0,2.0,1.0,0.6757125303640099,0.3333333333333333
11215,lists,8,3.0,1.0,2.0,0.6027026314052861,1.0
11238,lists,8,1.0,1.0,0.0,0.0001706623521153805,0.0
11250,lists,8,1.0,1.0,0.0,0.01162108945199225,0.0
11257,play,11,3.0,1.0,2.0,0.41430984431685136,1.0
11259,play,11,1.0,1.0,0.0,0.00040848157382133987,0.0
11261,play,11,2.0,2.0,0.0,0.34081119069578136,0.0
11265,play,11,1.0,1.0,0.0,0.0013144936937687923,0.0
11266,play,11,1.0,1.0,0.0,0.0032625090342996987,0.16666666666666666
11267,play,11,1.0,1.0,0.0,0.05477351545177178,0.2222222222222222
11270,play,11,1.0,1.0,0.0,0.006612054185441085,0.3333333333333333
11272,play,11,1.0,1.0,0.0,0.0011110472746689304,0.0
11273,play,11,1.0,1.0,0.0,0.0033950736290465633,0.2
11279,play,11,1.0,1.0,0.0,0.005313096248982352,0.18181818181818182
11286,play,11,1.0,1.0,0.0,0.0045888808578543605,0.0
11296,play,11,1.0,1.0,0.0,0.08064446802054492,0.6
11302,play,11,1.0,1.0,0.0,0.0010694067145869957,0.0
11303,play,11,1.0,1.0,0.0,0.009176109283644762,0.5
11306,play,11,1.0,1.0,0.0,0.0054780452408720315,0.125
11318,play,11,1.0,1.0,0.0,0.0003261226166749731,0.0
11322,play,11,1.0,1.0,0.0,0.1437462013728179,0.0
11328,play,11,1.0,1.0,0.0,0.08144223794480743,0.2857142857142857
11331,play,11,2.0,2.0,0.0,0.22689668758236425,0.0
11335,play,11,1.0,2.0,-1.0,0.08191953304958599,0.0
11339,play,11,1.0,1.0,0.0,0.0017106131747501863,0.0
11340,play,11,3.0,1.0,2.0,0.409881841304248,0.16666666666666666
11341,play,11,1.0,1.0,0.0,0.053628043465042796,0.8
11343,play,11,1.0,1.0,0.0,0.1015840235990978,0.0
11345,play,11,1.0,1.0,0.0,0.00023555982584444468,0.2
11349,play,11,1.0,1.0,0.0,0.012987145212885354,0.1
11353,play,11,1.0,1.0,0.0,0.017184264471327593,0.0
11361,play,11,2.0,1.0,1.0,0.2703277078447327,0.6
11366,play,11,1.0,1.0,0.0,0.01215015241570161,0.14285714285714285
11368,play,11,1.0,1.0,0.0,0.087903804126656,0.75
11376,play,11,1.0,1.0,0.0,0.006037287717855833,0.16666666666666666
11384,play,11,1.0,1.0,0.0,0.0039024973733271517,0.07142857142857142
11409,play,11,1.0,1.0,0.0,0.004701460567997695,0.2857142857142857
11417,play,11,1.0,1.0,0.0,0.013999131031915857,0.0
11418,play,11,1.0,1.0,0.0,0.07017873340308523,1.0
11420,play,11,3.0,1.0,2.0,0.5030915874576716,0.5
11423,play,11,3.0,3.0,0.0,0.438003371682801,0.25
11424,play,11,2.0,2.0,0.0,0.45052987602525474,0.5
11426,lists,8,2.0,3.0,-1.0,0.3605674098298357,0.3333333333333333
11427,play,11,3.0,1.0,2.0,0.5070403554592327,0.25
11437,play,11,1.0,1.0,0.0,0.0001239837803559407,0.0
11438,play,11,1.0,1.0,0.0,0.00613922036131942,0.0
11442,play,11,1.0,1.0,0.0,0.00079671574062945,0.0
11451,play,11,1.0,1.0,0.0,0.04618412385254622,0.18181818181818182
11453,play,11,2.0,1.0,1.0,0.39677581128961203,0.5
11455,play,11,3.0,3.0,0.0,0.43516166497950637,0.0
11458,play,11,1.0,1.0,0.0,0.008483534588450081,0.0
11459,play,11,1.0,1.0,0.0,0.0035078617509878285,0.0
11460,play,11,1.0,1.0,0.0,0.01309517098978663,0.0
11467,play,11,1.0,1.0,0.0,0.00039960076656009313,0.1111111111111111
11470,play,11,2.0,1.0,1.0,0.25049548244348674,1.2
11474,play,11,1.0,1.0,0.0,0.004131143723755559,0.0
11476,play,11,1.0,1.0,0.0,0.02023861921246839,0.5
11483,play,11,1.0,1.0,0.0,0.043564904617039324,0.6666666666666666
11490,play,11,1.0,1.0,0.0,0.0004367691801479001,0.0
11502,play,11,1.0,3.0,-2.0,0.25184946112059803,0.0
11505,play,11,1.0,1.0,0.0,0.00022289860234281367,0.4
11514,play,11,3.0,1.0,2.0,0.23640066785937763,0.5
11515,play,11,1.0,1.0,0.0,0.01270281368804338,0.0
11525,play,11,1.0,1.0,0.0,0.06216676078885619,0.0
11529,play,11,5.0,1.0,4.0,0.7719060979038954,0.42857142857142855
11536,play,11,1.0,1.0,0.0,0.02870784662362258,0.2857142857142857
11539,play,11,1.0,1.0,0.0,0.00014531405911288875,0.0
11546,play,11,1.0,2.0,-1.0,0.05802677284325497,0.1
11554,play,11,1.0,1.0,0.0,0.00021900311195621747,0.0
11563,recommendation,13,1.0,1.0,0.0,0.05167492118654016,0.0
11570,recommendation,13,1.0,1.0,0.0,0.021961874623997457,0.0
11582,recommendation,13,2.0,2.0,0.0,0.41667401370530444,0.1111111111111111
11585,recommendation,13,1.0,1.0,0.0,0.029935838651181657,0.0
11598,recommendation,13,3.0,2.0,1.0,0.5293868738042091,0.21428571428571427
11600,recommendation,13,1.0,1.0,0.0,0.0055614540001680535,0.0
11607,recommendation,13,1.0,1.0,0.0,0.1088483302168427,0.125
11610,recommendation,13,1.0,1.0,0.0,0.05735354131759962,0.0
11612,recommendation,13,1.0,1.0,0.0,0.0016985293509641508,0.0
11616,recommendation,13,1.0,1.0,0.0,0.06052256833241587,0.25
11628,recommendation,13,2.0,4.0,-2.0,0.6142006815449381,0.0
11633,recommendation,13,1.0,1.0,0.0,0.02762533358608854,0.0
11634,recommendation,13,2.0,1.0,1.0,0.21073965228687397,0.16666666666666666
11636,recommendation,13,1.0,1.0,0.0,0.001863511959117936,0.0
11643,recommendation,13,3.0,3.0,0.0,0.6142540740829552,0.0
11644,recommendation,13,1.0,1.0,0.0,0.03705922614929835,0.0
11650,recommendation,13,3.0,3.0,0.0,0.2551112557514488,0.04918032786885246
11664,recommendation,13,3.0,1.0,2.0,0.5362588878223944,0.4166666666666667
11665,recommendation,13,1.0,1.0,0.0,0.018234305397844763,0.2
11677,recommendation,13,2.0,2.0,0.0,0.21510807010804323,0.2
11678,recommendation,13,2.0,2.0,0.0,0.15045117465193036,0.0
11681,recommendation,13,3.0,2.0,1.0,0.5742316370719114,0.16666666666666666
11685,recommendation,13,2.0,2.0,0.0,0.13964221269984844,0.21428571428571427
11695,recommendation,13,1.0,1.0,0.0,0.010716339162680777,0.0
11700,recommendation,13,1.0,1.0,0.0,0.03726332893355999,0.0
11705,recommendation,13,1.0,1.0,0.0,0.07606284941518515,0.0
11706,recommendation,13,1.0,1.0,0.0,0.00024135033085070923,0.2
11720,recommendation,13,2.0,2.0,0.0,0.28797325748545866,0.0
11733,recommendation,13,3.0,3.0,0.0,0.6369310778436607,0.16666666666666666
11744,recommendation,13,1.0,1.0,0.0,0.004730274890634822,0.2222222222222222
11751,recommendation,13,1.0,1.0,0.0,0.01918309285607278,0.16666666666666666
11764,recommendation,13,1.0,2.0,-1.0,0.08992741467373344,1.0
11767,recommendation,13,2.0,1.0,1.0,0.22915487384823052,0.2222222222222222
11770,recommendation,13,3.0,1.0,2.0,0.650919835262886,1.0
11773,recommendation,13,2.0,2.0,0.0,0.4113297393439982,0.0
11778,recommendation,13,1.0,1.0,0.0,0.04104399977003703,0.25
11782,recommendation,13,1.0,1.0,0.0,0.03499062644469242,0.1111111111111111
11796,recommendation,13,1.0,1.0,0.0,0.022766517035760603,0.1
11798,recommendation,13,2.0,2.0,0.0,0.11876127487512489,0.0
11802,recommendation,13,1.0,1.0,0.0,0.023566290321949568,0.0
11812,recommendation,13,1.0,1.0,0.0,0.0067688410514257225,0.0
11825,recommendation,13,2.0,1.0,1.0,0.5473148426406488,0.5555555555555556
11827,recommendation,13,1.0,1.0,0.0,0.034308910411043225,0.0
11839,recommendation,13,2.0,2.0,0.0,0.30124492205723397,0.0
11841,recommendation,13,3.0,1.0,2.0,0.5471623487854316,0.1111111111111111
11844,recommendation,13,1.0,1.0,0.0,0.0060595895994527416,0.0
11845,recommendation,13,1.0,1.0,0.0,0.21039522644045694,0.08333333333333333
11858,recommendation,13,2.0,2.0,0.0,0.3708237655858665,0.0
11860,recommendation,13,2.0,2.0,0.0,0.30347758102072586,0.0
11861,recommendation,13,3.0,3.0,0.0,0.4910220404256773,0.125
11862,recommendation,13,1.0,1.0,0.0,0.0459782082919592,0.4
11867,recommendation,13,2.0,2.0,0.0,0.3534713064759566,0.0
11871,recommendation,13,1.0,1.0,0.0,0.0062145817657862645,0.2857142857142857
11875,recommendation,13,2.0,1.0,1.0,0.3743567613037573,0.125
11903,recommendation,13,1.0,1.0,0.0,0.14766035301410674,0.5
11904,recommendation,13,1.0,1.0,0.0,0.1812320568617659,0.0
11905,recommendation,13,3.0,1.0,2.0,0.4797229960203633,0.2
11911,recommendation,13,2.0,1.0,1.0,0.2353347866056006,0.25
11914,iot,7,2.0,2.0,0.0,0.3069751847918676,0.2
11915,iot,7,2.0,2.0,0.0,0.5586511142960107,0.0
11916,recommendation,13,1.0,1.0,0.0,0.0033876779715402705,0.0
11920,recommendation,13,1.0,1.0,0.0,0.026061946703646588,0.0
11922,recommendation,13,1.0,1.0,0.0,0.008606425230695103,0.3333333333333333
11932,recommendation,13,2.0,3.0,-1.0,0.2576011071300791,0.0
11942,recommendation,13,2.0,2.0,0.0,0.16769044835844626,0.0
11947,recommendation,13,1.0,1.0,0.0,0.0027647070078501423,0.0
11953,recommendation,13,2.0,1.0,1.0,0.2314161841068042,0.2
11954,recommendation,13,1.0,1.0,0.0,0.014841327856737419,0.5714285714285714
11959,recommendation,13,1.0,1.0,0.0,0.000346007327770681,0.0
11969,recommendation,13,1.0,1.0,0.0,0.001971964772959467,0.0
11987,recommendation,13,1.0,1.0,0.0,0.035682488508876786,0.0
11990,recommendation,13,3.0,3.0,0.0,0.5690677643772164,0.5
11999,recommendation,13,2.0,2.0,0.0,0.27564852896882486,0.0
12004,recommendation,13,1.0,1.0,0.0,0.1878397631252784,0.1111111111111111
12008,recommendation,13,1.0,1.0,0.0,0.014865339401192612,0.0
12019,recommendation,13,3.0,5.0,-2.0,0.5532288942053019,0.3333333333333333
12020,recommendation,13,3.0,1.0,2.0,0.5113752305078547,0.36363636363636365
12051,recommendation,13,1.0,1.0,0.0,0.15943286704148263,0.21428571428571427
12054,recommendation,13,1.0,1.0,0.0,0.08574842769132551,0.25
12066,recommendation,13,1.0,1.0,0.0,0.0005445029122956857,0.0
12070,recommendation,13,2.0,2.0,0.0,0.2364370179084635,0.0
12073,recommendation,13,2.0,1.0,1.0,0.20102395263424477,0.0
12098,recommendation,13,2.0,1.0,1.0,0.10475018161933625,0.0
12104,recommendation,13,1.0,2.0,-1.0,0.2376435278300164,0.25
12121,transport,16,1.0,1.0,0.0,0.024273785695756334,0.2
12127,transport,16,3.0,1.0,2.0,0.5421724459256344,0.23076923076923078
12150,transport,16,4.0,1.0,3.0,0.6781494131473063,0.18181818181818182
12159,transport,16,1.0,1.0,0.0,0.009331519120108656,0.0
12160,transport,16,1.0,1.0,0.0,0.00820188919922149,0.0
12161,transport,16,1.0,1.0,0.0,0.023099633345094017,0.1
12162,transport,16,1.0,1.0,0.0,0.0005741270173165169,0.0
12166,transport,16,1.0,1.0,0.0,0.02574316882279526,0.0
12182,transport,16,2.0,1.0,1.0,0.148646313764768,0.45454545454545453
12189,transport,16,1.0,1.0,0.0,0.0003619480443691758,0.0
12212,transport,16,1.0,1.0,0.0,0.0395685589217184,0.2
12213,transport,16,5.0,1.0,4.0,0.736820538030225,0.3333333333333333
12233,transport,16,1.0,1.0,0.0,0.08451500515738297,0.0
12235,transport,16,1.0,1.0,0.0,0.008766050497100442,0.0
12240,transport,16,1.0,1.0,0.0,0.006827110243254997,0.18181818181818182
12244,transport,16,1.0,1.0,0.0,0.08066832824760495,0.2
12245,transport,16,1.0,1.0,0.0,0.020492719247734104,0.1111111111111111
12248,transport,16,1.0,1.0,0.0,0.007198460639990745,0.4
12251,transport,16,1.0,1.0,0.0,0.0356920467968751,0.4444444444444444
12252,transport,16,1.0,1.0,0.0,0.09180282234786286,0.1111111111111111
12254,transport,16,1.0,1.0,0.0,0.010238332469944877,0.0
12256,transport,16,1.0,1.0,0.0,0.0038065143167049786,0.0
12261,transport,16,1.0,1.0,0.0,0.005826738306441093,0.21428571428571427
12263,transport,16,2.0,2.0,0.0,0.4388242557373859,0.0
12264,transport,16,1.0,4.0,-3.0,0.06844288305785995,1.0
12281,transport,16,1.0,1.0,0.0,0.009782658936044242,0.0
12289,transport,16,1.0,1.0,0.0,0.009597290845289708,0.125
12291,transport,16,2.0,1.0,1.0,0.49505134819407703,1.0
12293,transport,16,1.0,1.0,0.0,0.08462925275228661,0.0
12294,transport,16,1.0,2.0,-1.0,0.08373319372387056,0.4
12299,transport,16,3.0,1.0,2.0,0.3923719898376853,0.2
12306,transport,16,1.0,1.0,0.0,0.004486149967337982,0.18181818181818182
12308,transport,16,1.0,1.0,0.0,0.0011941134234264572,0.2
12310,transport,16,1.0,1.0,0.0,0.0014952674951709266,0.16666666666666666
12329,transport,16,3.0,1.0,2.0,0.6063389303228954,0.6666666666666666
12339,transport,16,1.0,1.0,0.0,0.005261460960146458,0.21428571428571427
12340,transport,16,1.0,1.0,0.0,0.04370020988398082,0.0
12343,transport,16,1.0,1.0,0.0,0.08855812832107801,0.5
12354,transport,16,1.0,1.0,0.0,0.025970219771332848,0.0
12366,transport,16,1.0,1.0,0.0,0.010815258915121806,0.25
12367,transport,16,1.0,1.0,0.0,0.24996362126324378,0.16666666666666666
12376,transport,16,2.0,2.0,0.0,0.2560353030798521,0.0
12377,transport,16,2.0,1.0,1.0,0.3551883727263868,0.75
12381,transport,16,1.0,1.0,0.0,0.04657035548480204,0.08333333333333333
12383,transport,16,2.0,1.0,1.0,0.5419992916876082,0.6
12392,transport,16,3.0,3.0,0.0,0.43705295192804927,0.0
12402,transport,16,1.0,1.0,0.0,0.010287398193209785,0.3
12409,recommendation,13,2.0,3.0,-1.0,0.3535641264068745,0.5
12413,transport,16,1.0,1.0,0.0,0.01292321531580809,0.3333333333333333
12419,transport,16,1.0,1.0,0.0,0.04913240609551206,0.25
12430,transport,16,1.0,1.0,0.0,0.018209339539482117,0.0
12436,transport,16,1.0,1.0,0.0,0.008551834713358186,0.0
12437,transport,16,1.0,1.0,0.0,0.1168410377130944,0.0
12442,transport,16,1.0,1.0,0.0,0.005994389437473879,0.2222222222222222
12446,transport,16,1.0,1.0,0.0,0.07089286028751673,0.09090909090909091
12452,transport,16,1.0,1.0,0.0,0.004107537726624644,0.0
12453,transport,16,2.0,2.0,0.0,0.4472233183689208,0.0
12468,transport,16,2.0,1.0,1.0,0.3826289130942656,0.8333333333333334
12469,transport,16,1.0,1.0,0.0,0.06834855552726338,0.625
12473,transport,16,3.0,4.0,-1.0,0.5548183588624143,0.0
12511,transport,16,1.0,1.0,0.0,0.00019561008786495027,0.0
12526,transport,16,1.0,1.0,0.0,0.030062035032341616,0.5555555555555556
12532,transport,16,2.0,2.0,0.0,0.22209242926515504,0.0
12536,transport,16,2.0,1.0,1.0,0.11651355708536693,0.0
12537,transport,16,1.0,1.0,0.0,0.05111144848566218,0.0
12548,transport,16,1.0,1.0,0.0,0.1013514093628507,0.0
12553,transport,16,1.0,1.0,0.0,0.0004310069295322405,0.0
12558,transport,16,1.0,1.0,0.0,0.005186649380561792,0.16666666666666666
12581,transport,16,2.0,1.0,1.0,0.21631704373545335,0.14285714285714285
12582,transport,16,2.0,1.0,1.0,0.2295434491119125,0.2
12604,transport,16,1.0,1.0,0.0,0.001404410214938867,0.0
12606,transport,16,1.0,1.0,0.0,0.000324585439682723,0.08333333333333333
12607,transport,16,1.0,1.0,0.0,0.0009223833254095037,0.16666666666666666
12608,transport,16,1.0,1.0,0.0,0.006603637584922661,0.14285714285714285
12618,transport,16,1.0,1.0,0.0,0.008487291682233722,0.15384615384615385
12623,transport,16,1.0,1.0,0.0,0.04195787226445746,0.1111111111111111
12629,transport,16,1.0,1.0,0.0,0.06228973702776497,0.4444444444444444
12634,transport,16,1.0,1.0,0.0,0.0043388857007023995,0.0
12672,transport,16,1.0,1.0,0.0,0.008874363713714417,0.0
12675,transport,16,1.0,1.0,0.0,0.02867530667752416,0.0
12685,transport,16,1.0,1.0,0.0,0.01799117473587175,0.0
12689,transport,16,1.0,1.0,0.0,0.002115176067072899,0.07142857142857142
12693,transport,16,1.0,1.0,0.0,0.004125177230801524,0.0
12707,transport,16,3.0,3.0,0.0,0.5704934577288132,0.0
12710,transport,16,1.0,1.0,0.0,0.001062424908549131,0.0
12716,transport,16,2.0,1.0,1.0,0.1906970847184567,0.5
12717,transport,16,1.0,1.0,0.0,0.027281140756429068,0.16666666666666666
12722,transport,16,1.0,1.0,0.0,0.001070370208827276,0.0
12723,transport,16,2.0,2.0,0.0,0.5624033153253771,0.16666666666666666
12724,transport,16,1.0,1.0,0.0,0.11422906732288929,0.7142857142857143
12736,transport,16,1.0,1.0,0.0,0.004277560202838648,0.0
12745,transport,16,1.0,1.0,0.0,0.02168500621382452,0.0
12759,transport,16,1.0,1.0,0.0,0.03138828017612194,0.0
12779,transport,16,4.0,1.0,3.0,0.7413061232496503,0.5
12789,transport,16,1.0,1.0,0.0,0.003323199766238516,0.0
12797,transport,16,1.0,1.0,0.0,0.0044285606379824705,0.0
12800,transport,16,5.0,5.0,0.0,0.7366000959094361,0.0
12802,transport,16,1.0,1.0,0.0,0.1069393586916938,0.8571428571428571
12813,transport,16,1.0,1.0,0.0,0.07947781827457334,0.4
12814,transport,16,1.0,1.0,0.0,0.11667989057467298,0.3
12817,transport,16,2.0,2.0,0.0,0.11952982463408324,0.0
12818,transport,16,1.0,1.0,0.0,0.009475957163822435,0.0
12824,transport,16,1.0,1.0,0.0,0.0029576125704118272,0.6666666666666666
12835,transport,16,1.0,1.0,0.0,0.003394911951598578,0.0
12838,transport,16,1.0,1.0,0.0,0.013292115298487839,0.2857142857142857
12839,transport,16,2.0,3.0,-1.0,0.3334484809880045,0.2857142857142857
12844,transport,16,4.0,1.0,3.0,0.5899115976183109,0.2857142857142857
12846,transport,16,1.0,1.0,0.0,0.016298088444496428,0.0
12851,transport,16,1.0,1.0,0.0,0.2028783565205331,0.16666666666666666
12856,transport,16,3.0,3.0,0.0,0.5226850155946554,0.0
12866,transport,16,4.0,3.0,1.0,0.4327340075775442,0.14285714285714285
12869,transport,16,2.0,1.0,1.0,0.34271171251954247,2.0
12873,transport,16,1.0,1.0,0.0,0.0005023938595382083,0.0
12874,transport,16,3.0,1.0,2.0,0.42718052147567986,0.6666666666666666
12883,transport,16,1.0,1.0,0.0,0.05076515633452605,0.3076923076923077
12905,transport,16,1.0,1.0,0.0,0.0164118363283855,0.25
12908,transport,16,1.0,1.0,0.0,0.016286186777175304,0.0
12930,transport,16,1.0,1.0,0.0,0.024830932326149968,0.25
12932,transport,16,1.0,1.0,0.0,0.00431268415812458,0.5714285714285714
12951,qa,12,1.0,1.0,0.0,0.02746900236233385,0.0
12957,qa,12,1.0,1.0,0.0,0.01641678165882854,0.0
12961,qa,12,2.0,2.0,0.0,0.20695972682296493,0.3333333333333333
12963,qa,12,1.0,1.0,0.0,0.05629240337315866,0.3333333333333333
12972,qa,12,1.0,1.0,0.0,0.05089854846373254,0.0
12982,qa,12,2.0,1.0,1.0,0.1401261283103028,0.0
12986,qa,12,2.0,2.0,0.0,0.44673178452959694,0.5
12987,general,6,2.0,2.0,0.0,0.2798949349037496,0.0
12999,qa,12,1.0,1.0,0.0,0.1607509518806669,1.0
13016,qa,12,1.0,2.0,-1.0,0.09037100435422407,0.8333333333333334
13023,cooking,3,4.0,1.0,3.0,0.6298371830516507,0.6666666666666666
13031,recommendation,13,2.0,2.0,0.0,0.21350459615753203,0.0
13035,qa,12,1.0,1.0,0.0,0.012424448970189572,0.42857142857142855
13040,qa,12,1.0,1.0,0.0,0.08890071079219974,0.42857142857142855
13043,lists,8,2.0,2.0,0.0,0.4647655976253484,0.0
13044,general,6,3.0,2.0,1.0,0.44428940206011514,0.2727272727272727
13064,general,6,1.0,1.0,0.0,0.016186515409410407,0.0
13067,general,6,1.0,1.0,0.0,0.08669878960006006,0.17647058823529413
13069,qa,12,1.0,1.0,0.0,0.06337312598666456,0.16666666666666666
13074,qa,12,1.0,1.0,0.0,0.00828832046085104,0.2
13077,qa,12,1.0,2.0,-1.0,0.08692486598209292,0.2
13078,qa,12,1.0,2.0,-1.0,0.04325598390098817,0.4
13083,general,6,1.0,2.0,-1.0,0.16768708930325626,0.0
13099,qa,12,2.0,2.0,0.0,0.2853075093782126,0.125
13101,qa,12,1.0,1.0,0.0,0.005164589028531119,0.4
13102,qa,12,1.0,1.0,0.0,0.011213980217799291,0.3333333333333333
13115,qa,12,1.0,1.0,0.0,0.007303926559184548,0.0
13122,qa,12,2.0,1.0,1.0,0.1360428767454921,0.5
13124,qa,12,1.0,1.0,0.0,0.04647228598093944,0.0
13135,qa,12,1.0,1.0,0.0,0.07316143707614242,0.125
13140,qa,12,1.0,1.0,0.0,0.16872167003126848,0.2
13150,general,6,1.0,1.0,0.0,0.022417940301649453,0.0
13154,qa,12,1.0,1.0,0.0,0.026021912902358335,0.0
13165,qa,12,1.0,1.0,0.0,0.023122529472174747,0.25
13166,qa,12,1.0,1.0,0.0,0.06198835039062234,0.0
13172,qa,12,2.0,1.0,1.0,0.1498074474422102,0.4
13175,general,6,4.0,3.0,1.0,0.5768325893447039,0.5
13177,calendar,2,2.0,1.0,1.0,0.2579764262210995,0.2
13178,calendar,2,1.0,1.0,0.0,0.1269139997173928,0.2222222222222222
13181,recommendation,13,1.0,1.0,0.0,0.0214627759548921,0.0
13186,general,6,1.0,1.0,0.0,0.11605648016444925,0.0
13188,news,10,1.0,1.0,0.0,0.1378064409291686,0.0
13192,qa,12,1.0,1.0,0.0,0.007415648334126557,0.5
13197,general,6,1.0,1.0,0.0,0.08379918395812369,0.14285714285714285
13199,qa,12,3.0,2.0,1.0,0.6967391717478578,1.0
13206,qa,12,3.0,3.0,0.0,0.6670405795233864,0.0
13215,transport,16,1.0,1.0,0.0,0.0005097355778179713,0.0
13221,general,6,2.0,2.0,0.0,0.34916577132048954,0.0
13222,general,6,2.0,3.0,-1.0,0.31282385451098504,0.0
13223,general,6,1.0,1.0,0.0,0.07796125191216863,0.0
13242,general,6,2.0,3.0,-1.0,0.24267329404383153,0.0
13252,qa,12,2.0,1.0,1.0,0.2201944415821503,0.2857142857142857
13255,qa,12,1.0,1.0,0.0,0.011947931086890629,0.125
