id,delta,sz_asr,asr_avg_logprob,asr_no_speech_prob,asr_compression_ratio,n_segments,asr_min_word_logprob,asr_word_logprob_std,est_wer_asr,conf_nlu,wer
5128,0.0,2.0,0.3833984434604645,0.0299224853515625,0.8048780487804879,1.0,0.48268130874783527,0.15934126468322116,0.0931123716943626,0.16907373477285925,0.3333333333333333
5131,0.0,1.0,0.24162947280066355,0.0022449493408203125,0.9074074074074074,1.0,0.2381481373295043,0.07023017932301986,0.04906333183029575,0.009996241245253445,0.2222222222222222
5134,0.0,2.0,0.4949218511581421,0.0089874267578125,0.8372093023255814,1.0,1.5004827909012823,0.5410816284581236,0.2882430169388497,0.1546339341409223,0.2857142857142857
5149,2.0,3.0,0.903124988079071,0.16162109375,0.7647058823529411,1.0,1.8082521507560514,0.6676659827914276,0.7187133275045512,0.4589113343225564,0.5
5152,0.0,2.0,0.17996651785714285,0.036590576171875,0.7241379310344828,1.0,0.3839692919039324,0.15290584099262708,0.1269741658096536,0.4534691669944454,0.0
5156,0.0,1.0,0.1627308265729384,0.0165252685546875,0.9487179487179488,1.0,0.14984680376152817,0.05504964974137239,0.05999739413215532,3.681062218907627e-05,0.0
5157,0.0,1.0,0.4953613132238388,0.018096923828125,0.9583333333333334,1.0,1.864141167826652,0.5567444344905249,0.46143008178391826,0.04984829934547064,0.5555555555555556
5158,0.0,1.0,0.43917409437043325,0.005725860595703125,0.9056603773584906,1.0,0.7260305950020784,0.27594251867581426,0.19032561615218865,0.03170581888044399,0.1111111111111111
5159,0.0,1.0,0.3007812627724239,0.0360107421875,0.9482758620689655,1.0,0.34737125952791453,0.09945402069989963,0.08668970175238058,0.08524632627567674,0.0
5160,0.0,1.0,0.2678785965992854,0.021087646484375,0.9122807017543859,1.0,0.41453935798861036,0.12342686140097321,0.12291590554906659,0.020289321556432927,0.1111111111111111
5165,0.0,1.0,0.5775669642857143,0.006496429443359375,0.7647058823529411,1.0,0.6709347752888616,0.2720681176310323,0.30838474587905745,0.0783601753332046,0.4
5176,2.0,3.0,0.3170072023685162,0.0290679931640625,0.8518518518518519,1.0,0.7686834559070579,0.23121441969365653,0.16194433960403926,0.5200837707961845,0.2222222222222222
5196,-1.0,2.0,0.35898438692092893,0.0181884765625,0.7777777777777778,1.0,0.26515134790377726,0.09743361196524744,0.11809899843808844,0.43995040558472176,0.2857142857142857
5198,0.0,2.0,0.16861979166666666,0.006793975830078125,0.7837837837837838,1.0,0.5437510894686166,0.2281885418166213,0.09637983941682521,0.19865933295808713,0.0
5199,0.0,1.0,0.5052083432674408,0.0003757476806640625,0.813953488372093,1.0,1.1084259101164342,0.36973547120539274,0.12234671348434953,0.0014196848984671107,0.0
5201,0.0,1.0,0.151925228536129,0.001476287841796875,0.9107142857142857,1.0,0.4506606664026046,0.12484456287712832,0.08845692561595679,0.02672142231960617,0.5
5204,2.0,3.0,0.5404411764705882,0.042388916015625,0.8541666666666666,1.0,2.0524649539816338,0.6728115468530858,0.27544330792574756,0.6548226102906374,0.5555555555555556
5219,0.0,1.0,0.2547743055555556,0.004802703857421875,0.8048780487804879,1.0,0.13856636829625799,0.04980141708206078,0.057072355853715666,0.00025440831249878837,0.0
5221,0.0,1.0,0.32089844048023225,0.002658843994140625,0.8048780487804879,1.0,0.31340060173977,0.10896492466587045,0.08764293458230579,0.018108268407072692,0.0
5225,1.0,2.0,0.284765625,0.088623046875,0.8,1.0,0.17105711451602515,0.052070559591003054,0.07063411207892947,0.1140759425650466,0.0
5229,0.0,1.0,0.7896205186843872,0.11102294921875001,0.6190476190476192,1.0,2.037370327759149,0.8357831252070489,0.301903766778896,0.09224656629290473,0.0
5243,0.0,1.0,0.5527343600988388,0.20605468750000003,0.9111111111111111,1.0,1.8516214424817243,0.5823446574024621,0.378505489065954,0.001623687434904375,0.2222222222222222
5245,0.0,1.0,0.4797363430261612,0.06671142578125,0.8181818181818182,1.0,0.6279374979828598,0.22732616555916627,0.22625227923395821,0.12615450959287355,0.0
5250,0.0,1.0,0.2906901141007741,0.069091796875,0.6190476190476191,1.0,0.5875913714731221,0.25705917943518347,0.22850067276445135,0.03463199636587588,0.0
5258,1.0,2.0,0.4312065972222222,0.021087646484375,0.7777777777777778,1.0,0.7034540202673437,0.27382120100090607,0.28548635777616704,0.23479176879149877,0.2
5261,0.0,1.0,0.3263888888888889,0.023284912109375,0.7333333333333333,1.0,1.2243615408505775,0.4666050752713555,0.357238676272136,0.02255736889296478,0.0
5270,0.0,1.0,0.1851128472222222,0.0113067626953125,0.7948717948717948,1.0,0.6738042177168144,0.2740009515579977,0.15049605920256784,0.0006447266072567848,0.4
5278,0.0,1.0,0.39980468451976775,0.00843048095703125,0.8048780487804879,1.0,0.7639553147111119,0.2426809805178105,0.17595240796088266,0.029244239146314688,0.0
5279,0.0,1.0,0.5946180555555556,0.1650390625,0.84375,1.0,2.2013223170843834,0.7278765879784371,0.37239040110211663,0.0004814117700251419,0.875
5286,0.0,1.0,0.6731770833333334,0.0032482147216796875,0.7714285714285715,1.0,1.1820788196911998,0.4273795844368384,0.4270005281881114,0.025300628280835902,0.0
5292,0.0,1.0,0.8522135019302368,0.053375244140625,0.5555555555555556,1.0,1.9712529974172135,0.9293526285466409,0.260408288628326,0.00696260964922002,0.0
5296,0.0,1.0,0.3366699256002903,0.0293731689453125,0.8979591836734694,1.0,0.6017509000767568,0.18588885228801616,0.11737078288879028,0.0888564164941319,0.25
5297,0.0,1.0,0.37002839825370093,0.01079559326171875,0.8048780487804877,1.0,0.1903616040262631,0.06309535811960786,0.04887414259787922,0.0008485331536269847,0.0
5301,0.0,1.0,0.378906238410208,0.090087890625,0.921875,1.0,1.4534404456645427,0.42935584650590175,0.22216477943351753,0.04068848353969057,0.3333333333333333
5307,1.0,2.0,0.22949219048023223,0.01105499267578125,0.7419354838709677,1.0,0.19450484759759765,0.07663069154021672,0.053312202166486654,0.12503268033486592,0.2
5318,0.0,1.0,0.6484375,0.006961822509765625,0.8421052631578947,1.0,2.1725081464319453,0.923595371757324,0.12921222598747367,0.09283808816910977,0.3333333333333333
5321,0.0,1.0,0.80703125,0.09759521484375001,0.6,1.0,1.0828677464045122,0.4208084536187485,0.5660210099945058,0.0020612631122078895,0.0
5324,0.0,1.0,0.1520774174820293,0.006954193115234375,0.7948717948717948,1.0,0.1076417615550773,0.03889625065821507,0.006859357522901351,0.09722426659007699,0.0
5328,1.0,2.0,0.87578125,0.1444091796875,0.38461538461538464,1.0,1.7267785410840841,0.0,0.6632681465187129,0.26085045910179105,1.0
5330,0.0,1.0,0.32087054210049765,0.0018243789672851562,0.9230769230769231,1.0,0.672846821760487,0.21535347177450934,0.12244341185979946,0.0018043722916316618,0.09090909090909091
5332,0.0,1.0,0.4073350694444444,0.01326751708984375,0.7714285714285715,1.0,0.6197369964465386,0.255657274507879,0.17506738996240054,0.04663100337836956,0.0
5333,0.0,1.0,0.4626736111111111,0.0043792724609375,0.8048780487804879,1.0,0.6990237890489304,0.2328404442016228,0.1854197502361269,0.022181022363042313,0.0
5339,-1.0,4.0,0.6448567907015482,0.0160980224609375,0.68,1.0,0.720369846506549,0.1248900540161759,0.2844733951574979,0.643168241821314,0.3333333333333333
5341,0.0,1.0,0.2193359389901161,0.007114410400390625,0.8235294117647058,1.0,0.07238169859859707,0.025381902967724367,0.023441031136511723,0.16009660140016735,0.0
5347,0.0,1.0,0.5736606972558158,0.0228118896484375,0.6923076923076923,1.0,0.3697341760820604,0.14689114485086172,0.18755996862021376,0.01512639533147242,0.0
5349,3.0,4.0,0.5546874761581421,0.0238037109375,0.8,1.0,0.9263509320439854,0.30449555738743894,0.27183013416961344,0.5561806226717115,0.8333333333333334
5358,0.0,1.0,0.5751953348517418,0.013938903808593752,0.7142857142857143,1.0,1.1144536559139515,0.472292356018422,0.31906927192288886,0.051372420576238365,0.25
5365,0.0,1.0,0.3959263392857143,0.01306915283203125,0.6190476190476192,1.0,0.5538948788991217,0.22181246104804064,0.24037473172226642,0.0003539489161442644,0.5
5370,0.0,1.0,0.3076171875,0.00849151611328125,0.8181818181818181,1.0,0.16355347180511537,0.061021240555762815,0.06520619881596038,0.009931621684545755,0.0
5378,1.0,3.0,0.4355468899011612,0.078125,0.1111111111111111,1.0,0.5237670772153483,0.0,0.3506485272894499,0.6424057493277756,1.0
5396,0.0,1.0,0.4721679538488388,0.02490234375,0.7419354838709677,1.0,0.361289368682562,0.12093547516698798,0.20541138813156304,0.004257444171071989,0.0
5401,0.0,2.0,0.6289062649011612,0.07537841796875,0.38461538461538464,1.0,1.215266810944695,0.0,0.9343753312493263,0.4583107234199658,0.0
5406,2.0,3.0,0.26953125,0.0158538818359375,0.7419354838709677,1.0,1.1940933815147365,0.4558818687442044,0.29427291498998065,0.8081933843798783,0.75
5410,0.0,1.0,0.399739570915699,0.034759521484375,0.86,1.0,0.28183979682755256,0.08954402863002682,0.0750766982045659,0.00044003829103345105,0.125
5411,0.0,1.0,0.2116477218541232,0.0014925003051757812,0.8421052631578948,1.0,0.28703124262080254,0.09443622663477316,0.062048106532380805,0.012694854591421167,0.0
5413,0.0,1.0,0.4375000170298985,0.03286743164062501,0.6521739130434783,1.0,0.44989467632302205,0.1771500810403426,0.19061995765502748,0.006981815848996709,0.0
5414,0.0,1.0,0.3802734285593033,0.0137481689453125,0.7647058823529411,1.0,1.0908301482260547,0.38470520164717753,0.21738558203466224,0.007756420167226552,0.0
5427,1.0,2.0,0.4405691793986729,0.004913330078125,0.6363636363636364,1.0,2.5636074847380756,1.2030587932000951,0.47576633199070384,0.33251821288780303,0.5714285714285714
5433,0.0,1.0,0.3556640535593033,0.00325775146484375,0.7647058823529411,1.0,0.37682640439155224,0.1384397492258971,0.10648923682515443,0.0002962548537340792,0.0
5439,1.0,2.0,0.6032986111111112,0.0216064453125,0.7647058823529411,1.0,0.4953214372300254,0.1901934798413409,0.20842610456713354,0.16075921155974604,0.16666666666666666
5465,1.0,2.0,0.34232955087314954,0.010986328125,0.7714285714285715,1.0,0.5429104000538233,0.22558834458704863,0.11798431083294836,0.4030767207902437,0.3333333333333333
5468,-1.0,2.0,0.4243861607142857,0.0270843505859375,0.8979591836734694,1.0,2.0600985788367048,0.6197465946225262,0.18418609609408806,0.338861096810651,0.5
5475,2.0,4.0,0.2596261032990047,0.0129241943359375,0.7948717948717948,1.0,0.2356728885409614,0.07250948666924988,0.07649549571506643,0.4843959010524749,0.2
5481,0.0,1.0,0.47516742774418425,0.0292510986328125,0.7037037037037036,1.0,2.3868481194793953,1.0290783508729182,0.3765953898380123,0.0024918370332970285,0.0
5488,0.0,1.0,0.3837890587747097,0.035736083984375,0.7575757575757576,1.0,0.6614290002891607,0.270594050659551,0.19312153412234137,0.0008985343070877505,0.0
5497,0.0,1.0,0.19531249787126267,0.00576019287109375,0.9230769230769231,1.0,0.2381481373295043,0.06742436527783702,0.034663090739509635,0.017537858833308495,0.0
5501,0.0,1.0,0.4267578013241291,0.0018272399902343748,0.7575757575757576,1.0,0.24686007793152578,0.10936620540637457,0.07558033626400598,0.035190784455327084,0.0
5523,0.0,1.0,0.32421874813735485,0.0246429443359375,0.925,1.0,0.2264448931889333,0.07530218868002833,0.07790676617502709,0.09272018790936887,0.6666666666666666
5524,0.0,1.0,0.5068359598517418,0.006587982177734375,0.7857142857142857,1.0,1.101056680009886,0.46719831517736427,0.24673970025423025,0.004848229899042877,0.0
5525,0.0,1.0,0.7597656473517418,0.08966064453125,0.6521739130434783,1.0,1.1165952834376651,0.40909848511916824,0.5483673609510771,0.007351216382526893,0.25
5529,0.0,2.0,0.22265625620881715,0.00865936279296875,0.804878048780488,1.0,1.5672496641636982,0.5148270470374822,0.29490544010042197,0.419751983568059,0.0
5531,2.0,3.0,0.47109375,0.01540374755859375,0.7894736842105263,1.0,0.5303841402346431,0.22847106801861006,0.19958210284933608,0.6008199208740963,0.16666666666666666
5544,0.0,1.0,0.3665364707509677,0.0099639892578125,0.8888888888888888,1.0,0.6062171870901977,0.19151583831202582,0.1265084038104928,0.003822941405519753,0.125
5550,0.0,1.0,0.898437534059797,0.022308349609375,0.6521739130434783,1.0,1.6151917386772439,0.571583681413578,0.571240604546728,0.03852852244312899,0.5
5552,0.0,2.0,0.28605770147763765,0.014945983886718752,0.9056603773584906,1.0,0.34737125952791453,0.11340539132946885,0.08851257690642604,0.32313321275857865,0.0
5554,1.0,2.0,0.4361979241172473,0.0220947265625,0.8285714285714286,1.0,0.6098046348838536,0.2671714808589587,0.28094790040650125,0.17531948910115913,1.0
5557,1.0,2.0,0.39453125,0.027328491210937497,0.6666666666666666,1.0,0.48278021582471725,0.17727875074622046,0.18465493808732164,0.4536671269992476,0.6666666666666666
5568,0.0,1.0,0.37322442639957776,0.076416015625,0.7948717948717948,1.0,0.9678924619810068,0.31102912131528704,0.18072006309423694,0.0010772727099174206,0.25
5570,0.0,1.0,0.79296875,0.12646484375,0.7142857142857143,1.0,1.5344409661153837,0.4983096534122099,0.6341603509324695,0.03532725798972991,0.25
5573,0.0,1.0,0.25572917858759564,0.020904541015625,1.0461538461538462,1.0,0.26578808781704466,0.08624893812999,0.09418850893220021,0.00025680530102956123,0.1111111111111111
5574,0.0,1.0,0.4218750074505806,0.0224609375,0.8888888888888888,1.0,0.4637730794950995,0.1794662405769984,0.1320387118901193,0.05624076137857925,0.5
5577,0.0,1.0,0.30612664159975556,0.002429962158203125,0.9705882352941176,1.0,0.5303841402346431,0.156409167466515,0.10416889814400675,0.015888742603095807,0.07692307692307693
5578,0.0,1.0,0.31640625,0.00386810302734375,0.9166666666666666,1.0,0.44989467632302205,0.13568178348724877,0.11439286280889231,0.1077984556392998,0.0
5579,0.0,1.0,0.2724609375,0.00959014892578125,0.7837837837837838,1.0,1.0363805031490607,0.3702615450443933,0.19200788530281765,0.004577829377631182,0.0
5584,0.0,1.0,0.09527587890625,0.00814056396484375,0.7647058823529411,1.0,0.13800567301944372,0.04933395852453424,0.01757560762611742,0.0007506348447161582,0.4
5590,1.0,2.0,0.65625,0.0160064697265625,0.6190476190476191,1.0,0.6683116665950958,0.19485144517449485,0.24639437009174348,0.4805666037875366,0.5
5593,3.0,4.0,0.5761718675494194,0.02386474609375,0.7647058823529411,1.0,0.8266785731844679,0.2984190105862793,0.31843926915251825,0.5786687607731547,0.3333333333333333
5600,-2.0,1.0,0.3331163194444444,0.0164642333984375,0.7894736842105263,1.0,0.8305924725056043,0.2935959314306069,0.24100783458926392,0.07619665688705857,0.16666666666666666
5611,0.0,1.0,0.65625,0.0116729736328125,0.68,1.0,1.7254067987565034,0.6896933523473758,0.2921862023624832,0.18853307648676398,0.5
5614,-1.0,1.0,0.4328835281458768,0.041717529296875,0.7714285714285715,1.0,0.572330556444963,0.20100206003766058,0.15685485663921936,0.009929946442490567,0.16666666666666666
5615,0.0,2.0,0.2745535671710968,0.0204925537109375,0.9375,1.0,0.42830701731481957,0.13235269195938404,0.11617822336434805,0.2946129453389894,0.0
5619,1.0,2.0,0.5455729365348816,0.0245819091796875,0.68,1.0,2.580387742634627,1.0961703982487796,0.25087390876156407,0.27053427187808543,0.3333333333333333
5623,0.0,1.0,0.6041666666666666,0.1495361328125,0.6190476190476191,1.0,1.1270901323871363,0.39775561816590516,0.48987108222249665,0.002046588940933791,0.3333333333333333
5627,0.0,1.0,0.6523437391627919,0.0307464599609375,0.764705882352941,1.0,1.4060188664676692,0.49525567466955406,0.4557434853448817,0.029295014423059595,0.2857142857142857
5635,2.0,3.0,0.3444824181497097,0.0019464492797851562,0.8518518518518519,1.0,0.8261206931142109,0.2473139842067863,0.17178180115709343,0.49464384544027507,0.4
5640,0.0,1.0,0.628125,0.01021575927734375,0.6,1.0,0.5779717083106427,0.10376528430388118,0.2534822430016328,0.11363212253184551,0.0
5650,0.0,1.0,0.34707030951976775,0.150390625,0.8717948717948719,1.0,0.8642042950759704,0.3114347846110454,0.1831460541737462,0.02182141291283135,0.0
5652,0.0,1.0,0.56953125,0.01021575927734375,0.8235294117647058,1.0,0.8333975234332128,0.32450539888083735,0.2666604179534133,0.19469885132095832,0.4
5658,0.0,1.0,0.2663352272727273,0.01114654541015625,0.9,1.0,0.5009462009547911,0.16401210122398444,0.0717095094097063,0.019825563925348177,0.0
5661,0.0,1.0,0.24338942307692307,0.01212310791015625,0.8260869565217391,1.0,0.1880017209251721,0.059580186870278,0.10307552306013942,0.0038284520887110762,0.0
5671,0.0,2.0,0.35102982412685046,0.09051513671875,0.7894736842105263,1.0,0.28508129075172356,0.09650669293532162,0.11602058147209038,0.21021185221662764,0.0
5678,0.0,1.0,0.3828124900658925,0.002288818359375,0.8095238095238096,1.0,0.2753881615460639,0.1112158237274971,0.09766830871451519,0.06774547598295044,0.125
5683,1.0,2.0,0.9479166368643442,0.0185089111328125,0.7714285714285715,1.0,0.9139943796249241,0.37499482370225046,0.5521716792017289,0.37041522199327936,1.0
5688,0.0,1.0,0.27050780653953554,0.006690979003906251,0.85,1.0,0.14250006260728304,0.05446643866763543,0.04579740975639652,0.0005461841552902857,0.0
5691,-1.0,1.0,0.8951822916666666,0.28710937499999994,0.5,1.0,0.7549983436587183,0.0,0.3816803325036712,0.13687718225342405,1.0
5697,0.0,1.0,0.7845052083333334,0.0675048828125,0.6666666666666666,1.0,0.8266785731844679,0.24309719661013718,0.5951632525150297,0.1469062122050332,0.5
5703,0.0,2.0,0.4241536557674408,0.0216522216796875,0.4666666666666666,1.0,0.26070548475357885,0.08194024315781223,0.2464224672688398,0.4264055912417969,1.0
5707,-1.0,1.0,0.2963867224752903,0.029052734375,0.7419354838709677,1.0,0.16700969644379232,0.06211608701370238,0.06978844380615108,0.037649324702402676,0.0
5721,0.0,1.0,0.6067708283662796,0.11419677734375,0.8297872340425533,1.0,3.2465062508066533,1.0742150745044248,0.2575565690219136,0.02887679642403329,0.42857142857142855
5722,0.0,3.0,0.42668270147763765,0.0075836181640625,0.8936170212765957,1.0,0.639902666041133,0.23198315706551165,0.1138996793947597,0.3806459246393662,0.375
5727,2.0,3.0,0.573046875,0.0501708984375,0.8709677419354838,1.0,1.5802062647333208,0.5839974323148228,0.35238236054547084,0.44933438995648034,0.6
5732,0.0,3.0,0.3935546775658925,0.0692138671875,0.9523809523809522,1.0,1.4550082536679425,0.43633562848035345,0.2328472423464806,0.5413994468720607,0.3
5757,0.0,2.0,0.6801215277777778,0.058135986328125,0.6923076923076923,1.0,1.433279514676561,0.4685966767389712,0.5248358090167325,0.33988640426404837,1.25
5758,0.0,1.0,0.2905273313323657,0.00806427001953125,0.926829268292683,1.0,0.36234107780667174,0.12205457284089342,0.08810153808522414,0.005560821538339256,0.0
5774,1.0,2.0,0.5401785543986729,0.025604248046875,0.68,1.0,1.6805081354348868,0.5805265556024509,0.3861682955668814,0.16180817841763873,1.0
5797,0.0,1.0,0.3411458358168602,0.00402069091796875,0.84,1.0,0.30409202388665885,0.09827950193053947,0.08471226339009305,0.00038302489772112924,0.0
5812,-1.0,1.0,0.5568576388888888,0.045684814453125,0.7948717948717948,1.0,1.0012179895363675,0.38453854961265393,0.2312670021351281,0.04755649401589712,0.2
5813,0.0,2.0,0.4026692608992259,0.06781005859375,0.6666666666666666,1.0,1.2798602032721615,0.5044158016386044,0.28264871730370755,0.29313874286896924,0.0
5820,-1.0,2.0,0.6850141828710382,0.0103912353515625,0.8,1.0,0.7587279112759602,0.3159379542541819,0.33128444537500107,0.38438436797831255,0.3333333333333333
5823,0.0,3.0,0.34960936648505075,0.0304718017578125,0.6,1.0,0.9375103782928839,0.397358013327844,0.2992483224298573,0.5152251977614436,0.6666666666666666
5837,0.0,1.0,0.2720170400359414,0.0088958740234375,0.8717948717948718,1.0,0.12741176295608114,0.04640052597634309,0.03712740991571669,0.00837235198341324,0.0
5840,0.0,1.0,0.265764519572258,0.003772735595703125,0.8431372549019608,1.0,0.16672122103432027,0.0499757754493801,0.05430264974482338,0.02670914873642627,0.0
5856,0.0,1.0,0.2666015625,0.02093505859375,0.7647058823529411,1.0,0.33160130638661645,0.11651636289995254,0.12106837907342127,0.004143385769768582,0.0
5871,0.0,1.0,0.5156250178813935,0.006862640380859376,0.7837837837837838,1.0,1.8760224957134048,0.7161930618535727,0.2628587393816071,0.031548916994008414,0.5
5886,0.0,2.0,0.480859375,0.11633300781250001,0.5294117647058824,1.0,0.3241461718915996,0.004369775712481899,0.13253866120394375,0.2864431255067331,0.0
5888,0.0,2.0,0.22379557291666666,0.018341064453125,0.6666666666666666,1.0,0.539554692206851,0.2010778550684667,0.144739026156281,0.15966321396268557,0.0
5902,0.0,1.0,0.31612723427159445,0.00830078125,0.8,1.0,1.4125140179553253,0.43341894218572724,0.24548748671982668,0.000754123153579811,0.125
5911,0.0,1.0,0.34521484375,0.016265869140625,0.6923076923076923,1.0,0.5990806715208778,0.25532324098365267,0.23277155300454977,0.017230458242445623,1.0
5912,0.0,2.0,0.4943181709809737,0.025024414062500003,0.8285714285714287,1.0,2.4984253514288706,0.8748215038976791,0.30333697376215824,0.12540177456356327,0.16666666666666666
5917,0.0,1.0,0.5729166666666666,0.06988525390625,0.7333333333333333,1.0,0.4197264759547253,0.16899869068765866,0.23207830144035166,0.0029533640893092405,0.0
5919,0.0,1.0,0.35546875,0.003795623779296875,0.9454545454545454,1.0,0.7639553147111119,0.23311323206658355,0.15387116000143608,0.16807613833066948,0.18181818181818182
5930,0.0,1.0,0.2531960335644809,0.00421905517578125,0.8599999999999999,1.0,0.1492797495926618,0.056285150840898995,0.04609045199844512,0.0007630747274969263,0.0
5948,0.0,1.0,0.3263494372367859,0.004535675048828125,0.8809523809523809,1.0,0.40644214775599097,0.13614160562264668,0.11231787555526154,0.028410437491969143,0.25
5952,0.0,1.0,0.2978515550494194,0.09197998046875,0.804878048780488,1.0,0.5823328142196552,0.19429488241146897,0.1404095198879705,0.026720875270228706,0.0
5953,1.0,3.0,0.3112980860930223,0.0057373046875,0.88,1.0,0.5701693280264578,0.17829557805710525,0.1040034196644174,0.3253540199032813,0.25
5955,1.0,3.0,0.26968148121467006,0.00249481201171875,0.8490566037735849,1.0,0.20105054190023158,0.06091451168239064,0.05788184127922089,0.44995770235543875,0.0
5958,0.0,1.0,0.24500868055555555,0.018463134765625,0.7837837837837838,1.0,0.10059757095327371,0.03835381737207255,0.061942956087633276,0.01395144931069292,0.0
5966,0.0,1.0,0.3040364483992259,0.01171875,0.8636363636363636,1.0,0.4544994427097703,0.14609453474373268,0.11355502986333978,0.01796782995272317,0.0
5970,0.0,1.0,0.27661132626235485,0.00685882568359375,0.8461538461538461,1.0,0.31139859906909695,0.09261973539177613,0.06727254874278835,0.0028753225120623505,0.0
5974,0.0,1.0,0.30234375794728596,0.0140533447265625,0.8545454545454544,1.0,0.4544994427097703,0.15008434295397186,0.1150970332250231,0.04069967140966124,0.0
5985,0.0,1.0,0.26799664327076506,0.03338623046875,0.8809523809523808,1.0,0.5362102074840037,0.16025663092959042,0.08207191538164303,0.0004142401051532296,0.0
5988,0.0,1.0,0.3632812450329463,0.005943298339843749,0.8461538461538461,1.0,0.25501826563298935,0.0819220427049562,0.08147498279928918,0.0036175291665025977,0.0
5996,1.0,2.0,0.2788086061676343,0.0205078125,0.8367346938775512,1.0,0.6389771685201902,0.251546763728293,0.14435192754583503,0.3628872602676608,0.125
5997,0.0,1.0,0.3691406349341075,0.013618469238281252,0.8604651162790699,1.0,0.7803361301328349,0.24815321745993146,0.1731706462404871,0.0021391639739396506,0.0
6013,0.0,1.0,0.33007811307907103,0.05963134765625001,0.8333333333333334,1.0,0.32212256243207266,0.10772631302076775,0.09574416655322489,0.14876548797036915,0.0
6014,0.0,1.0,0.2250976450741291,0.016326904296875,0.7142857142857143,1.0,0.31674620539569226,0.1344795655372786,0.07882466058658055,0.014642571477628485,0.0
6015,0.0,1.0,0.4074707068502903,0.01187896728515625,0.8529411764705882,1.0,0.16355347180511537,0.06263577548709709,0.06526165729978439,0.003433324129026749,0.0
6023,0.0,1.0,0.23750000596046447,0.0175933837890625,0.7647058823529411,1.0,0.1909524459932298,0.06720967548912038,0.06281935667081068,0.03766468633558473,0.0
6024,0.0,1.0,0.19192708134651185,0.004238128662109375,0.9056603773584906,1.0,0.6548283162578087,0.20654245763224455,0.08459892884165053,0.059685834776619595,0.0
6025,0.0,1.0,0.3957031309604645,0.00930023193359375,0.8222222222222222,1.0,0.1441906800851905,0.04460241735582291,0.05683135646895937,0.017966102040098075,0.0
6027,0.0,2.0,0.5846354365348816,0.04913330078125,0.68,1.0,1.9043072095519868,0.7803524348323782,0.17721293402670404,0.19948695847932518,0.25
6034,0.0,1.0,0.79921875,0.006805419921875,0.4666666666666667,1.0,0.4889316391312544,0.0,0.030990906322931628,0.024005795869468605,0.0
6039,0.0,1.0,0.37002839825370093,0.0271453857421875,0.8,1.0,0.8595800093788566,0.2939770964455353,0.20990928956120455,0.005129364121027269,0.16666666666666666
6041,0.0,1.0,0.48295454545454547,0.0038833618164062504,0.8,1.0,0.4249406404682259,0.14829641618368603,0.15082670277953755,0.0007686354023898057,0.2857142857142857
6045,0.0,2.0,0.3776041666666667,0.003091812133789063,0.6521739130434783,1.0,0.36832174646871796,0.1413985018398407,0.14302855674562723,0.3531181669379845,0.3333333333333333
6050,1.0,2.0,0.4361979241172473,0.025146484375,0.804878048780488,1.0,1.167849330587235,0.3952790181872436,0.2545192588796648,0.15528818110033027,0.4
6055,0.0,1.0,0.2686298076923077,0.006473541259765625,0.9069767441860465,1.0,0.1897711109473987,0.054093937824758936,0.0696580439805721,0.04539750411914456,0.0
6059,0.0,1.0,0.2602538963158925,0.025482177734375003,0.6363636363636364,1.0,0.6990237890489304,0.2889650950885814,0.21722937080310975,0.0060799300310767634,0.0
6060,0.0,1.0,0.3129882737994194,0.0041046142578125,0.7714285714285715,1.0,0.5229430145399548,0.19764595620467806,0.13641664738025908,0.023820830349314592,0.0
6061,0.0,1.0,0.3889973958333333,0.0247039794921875,0.6521739130434783,1.0,0.4622214888036806,0.20988659596644824,0.1984037409617405,0.0009639350693128046,0.0
6064,0.0,1.0,0.22569444444444445,0.0059051513671875,0.7419354838709677,1.0,0.09655607279427367,0.036115438570426414,0.03125874551836454,0.030800554849476414,0.0
6069,0.0,1.0,0.377685546875,0.00600433349609375,0.75,1.0,0.22767038353838454,0.08851275790398667,0.0945355376310408,0.005207714618957082,0.0
6072,0.0,1.0,0.1406250014901161,0.0635986328125,1.0149253731343284,1.0,0.916534902306329,0.21517255023840526,0.1565076225529478,0.006286625315434113,0.1111111111111111
6073,0.0,1.0,0.35016741922923494,0.01018524169921875,0.6923076923076923,1.0,0.8703063044208393,0.3338155545445224,0.23250402836938652,0.051156724767406736,0.5
6074,0.0,1.0,0.40206473001411985,0.01297760009765625,0.8095238095238095,1.0,1.3156102123157223,0.41169044221613127,0.24154650037890124,0.009459482907537509,0.25
6077,0.0,1.0,0.24846540178571427,0.010345458984375,0.8727272727272727,1.0,0.15781951114079634,0.05090445065632945,0.048411877526445914,0.014792877628498124,0.0
6083,0.0,1.0,0.3942522278853825,0.002559661865234375,0.8181818181818182,1.0,1.2461928025078117,0.38371356164211073,0.2085148052689244,0.013691941930080165,0.125
6093,-1.0,1.0,0.5888671825329462,0.0162353515625,0.8684210526315791,1.0,0.5739545485736576,0.2513694918999433,0.24637926049260125,0.044496573168580245,0.16666666666666666
6101,0.0,1.0,0.32031251192092897,0.0008792877197265625,0.853658536585366,1.0,0.13185868523701916,0.05280307666799869,0.07033500187206145,0.003403563907198204,0.0
6103,0.0,1.0,0.35753676470588236,0.11297607421875,0.9130434782608695,1.0,0.867686596911845,0.2501404719413246,0.18084107558829277,0.007379155490409128,0.15384615384615385
