id,delta,sz_asr,asr_avg_logprob,asr_no_speech_prob,asr_compression_ratio,n_segments,asr_min_word_logprob,asr_word_logprob_std,conf_nlu,wer
massive_de_de_2026,0.0,1.0,0.29296875,0.006637573242187501,0.7419354838709677,1.0,1.1484161500487442,0.4781342514690732,0.014499096487937235,0.0
massive_de_de_2030,1.0,3.0,0.623046855131785,0.2335205078125,0.4666666666666666,1.0,1.1188349260311699,0.2934987240274951,0.571655218948242,0.0
massive_de_de_2035,1.0,3.0,0.22496448321775955,0.01021575927734375,0.7419354838709679,1.0,0.2569104137850272,0.0980649715050735,0.3336939770773729,0.2
massive_de_de_2056,1.0,3.0,0.29938615432807375,0.014381408691406252,0.8627450980392156,1.0,0.1909524459932298,0.061110161990707096,0.5197926554501142,0.0
massive_de_de_2057,0.0,1.0,0.5685096337245061,0.029266357421875,0.8222222222222222,1.0,2.7638380587195956,0.9697507783726201,0.07093673739610884,0.5714285714285714
massive_de_de_2062,0.0,1.0,0.310937496026357,0.002040863037109375,0.8596491228070176,1.0,0.1962857919685924,0.06013157417941476,0.03426482882905002,0.375
massive_de_de_2075,-2.0,2.0,0.2723524305555556,0.021636962890625,0.7777777777777778,1.0,0.18037033666269287,0.06483166998975337,0.3881712696288052,0.0
massive_de_de_2082,0.0,1.0,0.2690429724752903,0.022186279296875,0.8148148148148148,1.0,0.9795280166537544,0.40810880055187804,0.004027333025928392,0.25
massive_de_de_2085,0.0,1.0,0.20889137472425187,0.016693115234375,0.9240506329113926,1.0,0.31674620539569226,0.099488147310852,0.040298909107665315,0.0
massive_de_de_2093,0.0,2.0,0.3110351599752903,0.055633544921875,0.9423076923076923,1.0,0.3693808816074441,0.13315829672067625,0.1751762225171536,0.25
massive_de_de_2094,0.0,1.0,0.3674879715992854,0.008544921875,0.8571428571428571,1.0,0.14531934837656488,0.04789589209909247,0.06683517768911673,0.0
massive_de_de_2098,1.0,3.0,0.277018241584301,0.012184143066406248,0.804878048780488,1.0,0.33024168687057687,0.11041443202051239,0.4663437125802502,0.25
massive_de_de_2108,-1.0,1.0,0.5162760615348816,0.052520751953125,0.813953488372093,1.0,0.4895953412861016,0.1606956330526483,0.09891558467325612,0.0
massive_de_de_2113,0.0,1.0,0.2202690997057491,0.001453399658203125,0.953125,1.0,0.06038051098890748,0.018469424715215312,0.059891601763119806,0.0
massive_de_de_2128,0.0,1.0,0.22871094271540643,0.000314950942993164,0.921875,1.0,0.6529503814336085,0.19332089971035538,0.04100782865618435,0.0
massive_de_de_2134,1.0,3.0,0.4279785193502903,0.04443359375,0.6521739130434783,1.0,0.409746722086873,0.1896914493429866,0.40094628734172055,0.0
massive_de_de_2146,-1.0,2.0,0.22968750149011613,0.0034236907958984375,0.8985507246376813,1.0,0.5378810516488214,0.15438020298908897,0.3415700768186314,0.09090909090909091
